state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,bachelors/higher,poverty,unemployment
UT,Cache County,West,3,6.989,21.658,35.03,36.323,13.0,3.1
UT,Carbon County,West,7,12.056,27.218,45.245,15.482,15.0,5.9
UT,Daggett County,West,9,4.906,40.0,40.566,14.528,8.0,4.9
UT,Davis County,West,2,4.471,21.22,38.901,35.408,6.0,3.1
UT,Duchesne County,West,7,12.685,35.974,37.224,14.117,14.0,8.9
UT,Emery County,West,7,8.008,32.718,45.824,13.45,12.0,6.3
UT,Garfield County,West,9,9.254,34.466,36.195,20.085,11.0,8.4
UT,Grand County,West,7,8.479,27.328,37.044,27.149,13.0,5.8
UT,Iron County,West,4,7.925,24.276,39.531,28.268,18.0,4.3
UT,Juab County,West,2,7.89,36.552,38.662,16.895,11.0,3.6
UT,Kane County,West,6,5.042,29.952,39.676,25.33,11.0,3.8
UT,Millard County,West,7,10.335,31.111,38.748,19.806,11.0,3.3
UT,Morgan County,West,2,2.134,21.597,38.235,38.034,4.0,3.0
UT,Piute County,West,9,16.99,37.109,25.186,20.715,18.0,6.0
UT,Rich County,West,8,3.907,36.469,39.219,20.405,9.0,3.2
UT,Salt Lake County,West,1,10.238,22.673,34.288,32.801,9.0,3.2
UT,San Juan County,West,7,15.836,31.763,34.919,17.482,31.0,8.0
UT,Sanpete County,West,6,10.807,27.19,42.534,19.469,17.0,3.9
UT,Sevier County,West,7,10.557,31.008,41.931,16.504,14.0,4.4
UT,Summit County,West,4,5.847,15.54,26.495,52.118,6.0,3.1
UT,Tooele County,West,1,8.361,32.026,38.84,20.773,8.0,3.8
UT,Uintah County,West,7,13.189,34.741,37.164,14.906,11.0,9.3
UT,Utah County,West,2,6.377,16.589,38.897,38.138,11.0,3.0
UT,Wasatch County,West,6,7.726,18.549,36.784,36.941,6.0,3.3
UT,Washington County,West,3,7.16,24.025,41.225,27.589,13.0,3.7
UT,Wayne County,West,9,7.937,23.924,39.016,29.122,15.0,7.7
UT,Weber County,West,2,9.911,29.291,37.496,23.301,11.0,3.8
VT,Addison County,Northeast,6,7.484,31.958,24.783,35.774,10.0,3.1
VT,Bennington County,Northeast,6,9.423,30.277,26.707,33.593,14.0,3.8
VT,Caledonia County,Northeast,7,9.377,36.357,26.596,27.669,14.0,4.1
VT,Chittenden County,Northeast,3,6.127,20.316,24.159,49.398,10.0,2.5
VT,Essex County,Northeast,9,15.736,44.139,24.259,15.865,16.0,5.9
VT,Franklin County,Northeast,3,10.298,37.776,28.47,23.456,11.0,3.2
VT,Grand Isle County,Northeast,3,6.301,28.413,30.397,34.889,9.0,4.0
VT,Lamoille County,Northeast,8,8.194,26.614,28.83,36.361,12.0,4.3
VT,Orange County,Northeast,9,8.273,35.32,26.214,30.192,11.0,3.1
VT,Orleans County,Northeast,7,12.921,38.696,26.24,22.143,16.0,5.2
VT,Rutland County,Northeast,4,9.103,34.608,27.094,29.196,13.0,3.9
VT,Washington County,Northeast,4,6.36,28.632,24.547,40.461,11.0,3.2
VT,Windham County,Northeast,7,8.547,30.59,25.598,35.265,13.0,3.3
VT,Windsor County,Northeast,7,7.553,31.48,25.79,35.178,10.0,2.9
VA,Accomack County,South,8,19.497,40.491,21.677,18.335,20.0,4.8
VA,Albemarle County,South,3,8.613,17.811,22.043,51.534,9.0,3.5
VA,Alleghany County,South,6,15.538,38.003,30.171,16.288,15.0,5.1
VA,Amelia County,South,1,18.747,36.822,30.356,14.074,10.0,4.2
VA,Amherst County,South,2,17.253,34.906,28.962,18.88,14.0,4.3
VA,Appomattox County,South,2,16.435,35.386,28.629,19.55,14.0,4.6
VA,Arlington County,South,1,6.236,8.193,11.906,73.665,8.0,2.6
VA,Augusta County,South,3,13.471,38.562,24.646,23.32,9.0,3.6
VA,Bath County,South,8,12.656,41.24,30.669,15.436,12.0,3.7
VA,Bedford County,South,2,11.098,30.597,30.501,27.804,10.0,4.1
VA,Bland County,South,8,10.823,37.721,35.281,16.175,14.0,5.2
VA,Botetourt County,South,2,8.401,33.815,30.449,27.336,8.0,3.6
VA,Brunswick County,South,6,22.72,37.831,27.062,12.387,23.0,6.0
VA,Buchanan County,South,9,29.973,35.184,24.906,9.937,25.0,10.8
VA,Buckingham County,South,3,22.476,42.003,23.619,11.902,18.0,5.3
VA,Campbell County,South,2,14.587,33.995,31.052,20.366,13.0,4.4
VA,Caroline County,South,1,16.589,37.545,27.079,18.787,10.0,4.4
VA,Carroll County,South,7,19.623,34.906,32.656,12.814,16.0,5.1
VA,Charles City County,South,1,22.738,40.631,23.894,12.736,12.0,4.5
VA,Charlotte County,South,8,20.028,41.117,25.813,13.042,21.0,5.0
VA,Chesterfield County,South,1,8.568,23.755,29.987,37.69,7.0,3.8
VA,Clarke County,South,1,12.578,28.924,28.511,29.987,8.0,3.5
VA,Craig County,South,2,12.927,46.167,27.953,12.952,13.0,4.7
VA,Culpeper County,South,1,16.357,32.268,29.049,22.326,10.0,3.8
VA,Cumberland County,South,8,20.59,35.701,28.584,15.125,18.0,4.6
VA,Dickenson County,South,9,26.152,33.985,29.15,10.713,26.0,9.9
VA,Dinwiddie County,South,1,18.871,36.543,27.657,16.929,13.0,4.8
VA,Essex County,South,6,17.879,37.429,28.04,16.652,13.0,4.8
VA,Fairfax County,South,1,8.282,12.712,18.746,60.26,6.0,3.2
VA,Fauquier County,South,1,8.549,28.103,29.804,33.543,6.0,3.4
VA,Floyd County,South,3,16.534,35.354,30.395,17.717,14.0,4.0
VA,Fluvanna County,South,3,10.659,26.503,31.832,31.005,8.0,3.3
VA,Franklin County,South,2,14.597,33.418,31.335,20.65,13.0,4.3
VA,Frederick County,South,3,11.904,31.155,28.116,28.825,7.0,3.5
VA,Giles County,South,3,14.845,39.258,30.039,15.858,12.0,5.3
VA,Gloucester County,South,1,10.172,33.091,34.186,22.551,9.0,3.7
VA,Goochland County,South,1,9.435,27.802,26.691,36.071,6.0,3.7
VA,Grayson County,South,9,20.793,40.189,28.359,10.659,17.0,5.2
VA,Greene County,South,3,16.513,32.418,26.645,24.424,8.0,3.2
VA,Greensville County,South,6,23.418,41.917,26.166,8.499,25.0,5.1
VA,Halifax County,South,6,20.998,35.198,27.979,15.825,19.0,5.8
VA,Hanover County,South,1,7.382,26.698,29.243,36.677,6.0,3.5
VA,Henrico County,South,1,9.09,22.656,27.439,40.815,9.0,3.8
VA,Henry County,South,4,20.799,33.432,34.207,11.562,18.0,5.6
VA,Highland County,South,8,15.918,39.794,21.873,22.415,13.0,3.2
VA,Isle of Wight County,South,1,13.366,27.267,31.997,27.369,10.0,4.3
VA,James City County,South,1,6.134,19.528,26.569,47.768,7.0,3.9
VA,King and Queen County,South,8,14.526,41.143,25.108,19.223,13.0,4.2
VA,King George County,South,6,7.153,26.967,31.42,34.46,7.0,4.2
VA,King William County,South,1,11.656,38.117,31.617,18.609,8.0,3.7
VA,Lancaster County,South,9,10.697,30.768,28.79,29.745,14.0,5.6
VA,Lee County,South,8,24.571,34.687,29.109,11.633,30.0,6.8
VA,Loudoun County,South,1,6.534,13.192,21.434,58.84,4.0,3.2
VA,Louisa County,South,8,16.359,35.904,25.812,21.925,12.0,3.8
VA,Lunenburg County,South,9,24.236,35.542,28.466,11.756,20.0,4.6
VA,Madison County,South,8,14.155,35.888,24.312,25.645,11.0,3.1
VA,Mathews County,South,1,8.541,33.678,31.199,26.582,10.0,4.0
VA,Mecklenburg County,South,7,20.054,32.797,30.018,17.131,16.0,5.6
VA,Middlesex County,South,8,11.409,32.417,32.803,23.372,14.0,3.8
VA,Montgomery County,South,3,8.66,22.063,23.264,46.013,20.0,4.0
VA,Nelson County,South,3,13.636,34.043,22.268,30.053,13.0,3.6
VA,New Kent County,South,1,8.231,33.027,32.784,25.958,6.0,3.4
VA,Northampton County,South,8,20.711,32.103,25.705,21.481,20.0,5.7
VA,Northumberland County,South,9,10.349,31.212,31.378,27.06,13.0,5.4
VA,Nottoway County,South,6,25.077,36.549,23.134,15.241,23.0,3.9
VA,Orange County,South,6,10.626,33.834,29.602,25.937,9.0,4.0
VA,Page County,South,6,20.751,44.129,22.219,12.9,16.0,5.6
VA,Patrick County,South,8,20.349,35.255,30.795,13.6,18.0,4.8
VA,Pittsylvania County,South,4,17.761,36.076,31.541,14.623,14.0,4.7
VA,Powhatan County,South,1,9.435,29.973,32.095,28.497,7.0,3.5
VA,Prince Edward County,South,6,16.949,34.585,25.262,23.203,23.0,5.3
VA,Prince George County,South,1,11.51,32.96,33.468,22.062,10.0,4.8
VA,Prince William County,South,1,10.972,21.253,28.324,39.451,7.0,3.6
VA,Pulaski County,South,3,15.872,33.912,31.999,18.216,14.0,5.8
VA,Rappahannock County,South,1,12.811,26.516,28.252,32.421,10.0,3.5
VA,Richmond County,South,9,19.434,40.949,26.187,13.43,19.0,3.7
VA,Roanoke County,South,2,8.357,25.784,31.767,34.092,7.0,3.5
VA,Rockbridge County,South,6,13.76,37.403,23.714,25.123,12.0,4.4
VA,Rockingham County,South,3,17.958,35.001,22.479,24.562,10.0,3.5
VA,Russell County,South,7,21.765,35.532,29.586,13.117,17.0,6.5
VA,Scott County,South,2,20.712,38.094,28.634,12.561,20.0,4.8
VA,Shenandoah County,South,6,14.288,39.71,26.572,19.43,11.0,3.7
VA,Smyth County,South,7,17.45,38.334,29.426,14.79,18.0,5.8
VA,Southampton County,South,6,17.44,34.564,31.908,16.089,16.0,3.9
VA,Spotsylvania County,South,1,10.421,31.365,28.618,29.596,7.0,4.1
VA,Stafford County,South,1,6.461,23.13,33.076,37.333,6.0,3.9
VA,Surry County,South,8,16.445,30.085,30.65,22.821,13.0,5.3
VA,Sussex County,South,1,27.731,39.279,21.728,11.262,23.0,6.1
VA,Tazewell County,South,5,21.235,34.625,29.578,14.561,18.0,7.5
VA,Warren County,South,1,14.067,37.748,28.138,20.047,10.0,4.0
VA,Washington County,South,2,15.914,32.152,27.157,24.777,15.0,4.5
VA,Westmoreland County,South,6,15.012,34.995,28.801,21.191,15.0,4.6
VA,Wise County,South,7,24.759,32.74,28.077,14.425,24.0,8.5
VA,Wythe County,South,6,17.787,37.158,28.464,16.59,14.0,5.7
VA,York County,South,1,6.176,19.5,31.1,43.225,5.0,3.9
VA,Alexandria city,South,1,8.62,11.911,17.38,62.089,11.0,2.9
VA,Bristol city,South,2,16.448,33.923,26.196,23.433,24.0,5.1
VA,Buena Vista city,South,6,18.842,40.591,24.413,16.154,16.0,5.1
VA,Charlottesville city,South,3,9.678,21.619,18.665,50.039,23.0,3.3
VA,Chesapeake city,South,1,8.648,25.96,35.016,30.375,9.0,4.3
VA,Colonial Heights city,South,1,10.992,34.756,32.389,21.862,10.0,4.4
VA,Covington city,South,6,15.145,41.458,32.126,11.27,16.0,5.8
VA,Danville city,South,4,20.232,28.139,33.419,18.21,22.0,6.0
VA,Emporia city,South,6,23.087,36.361,25.223,15.328,23.0,6.5
VA,Fairfax city,South,1,8.166,16.146,20.96,54.727,7.0,3.0
VA,Falls Church city,South,1,2.048,6.464,11.278,80.21,4.0,2.7
VA,Franklin city,South,6,18.8,27.766,31.044,22.39,18.0,5.9
VA,Fredericksburg city,South,1,8.722,25.017,23.964,42.297,15.0,4.7
VA,Galax city,South,7,23.437,37.664,29.265,9.634,21.0,5.0
VA,Hampton city,South,1,9.861,27.573,38.565,24.001,16.0,5.6
VA,Harrisonburg city,South,3,14.933,26.15,22.669,36.248,28.0,4.7
VA,Hopewell city,South,1,19.082,36.714,29.818,14.386,21.0,6.5
VA,Lexington city,South,6,14.962,17.805,22.345,44.887,22.0,6.3
VA,Lynchburg city,South,2,11.784,25.539,29.389,33.289,18.0,5.2
VA,Manassas city,South,1,18.49,25.57,25.864,30.076,10.0,3.6
VA,Manassas Park city,South,1,17.534,27.365,24.68,30.421,8.0,3.5
VA,Martinsville city,South,4,20.903,29.224,31.592,18.281,23.0,7.1
VA,Newport News city,South,1,10.794,27.802,36.682,24.723,15.0,5.1
VA,Norfolk city,South,1,12.488,26.484,34.416,26.612,21.0,5.2
VA,Norton city,South,7,17.214,23.179,42.286,17.321,23.0,6.8
VA,Petersburg city,South,1,21.323,33.009,29.079,16.588,25.0,7.6
VA,Poquoson city,South,1,5.204,25.009,30.001,39.786,5.0,3.5
VA,Portsmouth city,South,1,15.104,29.474,34.35,21.072,18.0,6.1
VA,Radford city,South,3,10.4,23.633,31.881,34.086,27.0,5.4
VA,Richmond city,South,1,15.997,22.772,24.54,36.691,26.0,4.6
VA,Roanoke city,South,2,14.788,31.813,30.494,22.905,22.0,4.3
VA,Salem city,South,2,10.515,30.15,32.436,26.898,9.0,3.9
VA,Staunton city,South,3,11.841,28.788,25.701,33.67,13.0,3.9
VA,Suffolk city,South,1,11.963,28.058,33.388,26.591,12.0,4.7
VA,Virginia Beach city,South,1,6.791,22.3,36.667,34.242,8.0,3.9
VA,Waynesboro city,South,3,13.729,34.852,28.789,22.63,15.0,4.1
VA,Williamsburg city,South,1,5.316,14.526,23.449,56.709,21.0,5.6
VA,Winchester city,South,3,16.515,27.943,24.272,31.271,15.0,3.9
WA,Adams County,West,6,33.935,26.478,25.8,13.788,20.0,6.8
WA,Asotin County,West,3,10.008,29.116,39.861,21.014,15.0,5.1
WA,Benton County,West,2,10.359,24.586,35.642,29.413,11.0,6.5
WA,Chelan County,West,3,17.382,28.602,28.705,25.311,12.0,5.9
WA,Clallam County,West,5,8.079,26.851,40.813,24.257,15.0,7.9
WA,Clark County,West,1,8.292,25.178,38.647,27.883,9.0,6.3
WA,Columbia County,West,3,10.071,25.921,38.594,25.414,14.0,6.8
WA,Cowlitz County,West,3,12.048,30.967,41.127,15.858,16.0,7.5
WA,Douglas County,West,3,18.925,28.789,34.588,17.697,13.0,7.1
WA,Ferry County,West,9,12.527,31.541,37.867,18.065,21.0,10.8
WA,Franklin County,West,2,26.422,25.947,31.816,15.815,15.0,7.6
WA,Garfield County,West,8,3.578,31.716,40.509,24.196,14.0,6.0
WA,Grant County,West,5,24.889,26.407,33.087,15.616,16.0,7.4
WA,Grays Harbor County,West,4,11.755,33.396,39.543,15.307,15.0,8.7
WA,Island County,West,4,5.235,22.845,40.228,31.692,9.0,6.0
WA,Jefferson County,West,6,5.495,22.085,33.64,38.781,12.0,7.3
WA,King County,West,1,7.543,16.002,27.399,49.056,9.0,3.9
WA,Kitsap County,West,2,5.679,22.621,40.549,31.151,10.0,5.8
WA,Kittitas County,West,4,9.447,24.85,31.047,34.656,18.0,6.0
WA,Klickitat County,West,6,13.463,27.697,34.422,24.417,16.0,7.1
WA,Lewis County,West,4,12.93,30.894,40.666,15.51,15.0,8.1
WA,Lincoln County,West,8,8.662,31.226,38.137,21.976,13.0,5.7
WA,Mason County,West,4,12.619,31.729,37.086,18.567,15.0,7.8
WA,Okanogan County,West,6,17.744,30.139,33.695,18.421,20.0,6.9
WA,Pacific County,West,7,11.601,32.454,38.909,17.037,17.0,8.3
WA,Pend Oreille County,West,2,10.769,30.551,39.983,18.696,16.0,9.1
WA,Pierce County,West,1,9.012,28.19,37.397,25.4,12.0,6.3
WA,San Juan County,West,9,4.665,17.209,31.111,47.015,10.0,4.8
WA,Skagit County,West,3,11.1,26.602,37.582,24.716,11.0,6.8
WA,Skamania County,West,1,9.542,28.552,39.184,22.722,14.0,7.2
WA,Snohomish County,West,1,8.213,24.162,37.026,30.598,8.0,4.4
WA,Spokane County,West,2,6.928,25.127,39.202,28.742,13.0,6.3
WA,Stevens County,West,2,10.126,33.309,38.522,18.044,14.0,8.6
WA,Thurston County,West,2,6.426,22.565,37.706,33.303,10.0,5.8
WA,Wahkiakum County,West,8,6.868,30.632,47.428,15.072,13.0,9.0
WA,Walla Walla County,West,3,11.379,22.426,37.617,28.578,14.0,5.6
WA,Whatcom County,West,3,8.754,23.834,34.782,32.631,15.0,6.0
WA,Whitman County,West,4,4.167,16.684,29.35,49.799,26.0,5.1
WA,Yakima County,West,3,27.52,28.32,28.887,15.273,18.0,8.0
WV,Barbour County,South,6,18.878,43.867,24.428,12.828,22.0,6.7
WV,Berkeley County,South,2,12.765,37.66,29.323,20.252,13.0,3.8
WV,Boone County,South,3,20.816,50.483,20.012,8.69,24.0,8.9
WV,Braxton County,South,8,18.978,51.113,17.707,12.203,21.0,8.6
WV,Brooke County,South,3,9.89,39.964,30.306,19.84,13.0,6.9
WV,Cabell County,South,2,12.954,31.858,29.048,26.139,22.0,4.7
WV,Calhoun County,South,8,23.084,45.837,19.169,11.91,22.0,12.6
WV,Clay County,South,3,28.047,46.866,14.976,10.11,29.0,10.2
WV,Doddridge County,South,9,21.665,41.867,21.648,14.819,20.0,4.9
WV,Fayette County,South,3,18.278,44.356,24.205,13.161,20.0,7.9
WV,Gilmer County,South,7,19.452,38.355,26.213,15.98,27.0,8.2
WV,Grant County,South,7,18.258,46.91,20.822,14.01,15.0,5.8
WV,Greenbrier County,South,6,16.152,40.892,23.374,19.582,16.0,5.3
WV,Hampshire County,South,3,20.024,49.592,19.031,11.353,16.0,4.2
WV,Hancock County,South,3,12.846,42.578,26.412,18.164,13.0,6.9
WV,Hardy County,South,6,19.683,47.055,18.602,14.659,15.0,5.6
WV,Harrison County,South,5,12.292,37.941,28.201,21.566,15.0,5.8
WV,Jackson County,South,6,13.433,40.886,28.001,17.681,16.0,6.4
WV,Jefferson County,South,1,11.247,32.194,26.673,29.886,10.0,3.3
WV,Kanawha County,South,3,11.961,37.304,25.553,25.182,17.0,5.4
WV,Lewis County,South,7,12.752,50.292,22.927,14.029,18.0,8.4
WV,Lincoln County,South,2,20.894,44.136,25.949,9.021,24.0,8.4
WV,Logan County,South,6,22.321,41.362,27.426,8.89,24.0,10.1
WV,McDowell County,South,7,35.092,44.933,14.825,5.15,36.0,12.1
WV,Marion County,South,4,11.054,40.067,27.06,21.818,18.0,6.4
WV,Marshall County,South,3,10.823,46.144,26.902,16.131,18.0,7.9
WV,Mason County,South,6,15.27,47.582,25.78,11.368,18.0,7.1
WV,Mercer County,South,4,16.953,38.712,24.87,19.465,20.0,6.5
WV,Mineral County,South,3,11.307,48.867,27.459,12.367,16.0,5.9
WV,Mingo County,South,7,26.062,41.222,22.799,9.918,28.0,12.5
WV,Monongalia County,South,3,8.415,30.35,22.069,39.166,19.0,4.3
WV,Monroe County,South,8,18.65,49.854,18.135,13.362,17.0,4.5
WV,Morgan County,South,8,17.137,40.936,24.263,17.663,12.0,4.3
WV,Nicholas County,South,6,16.333,45.905,22.477,15.285,21.0,8.8
WV,Ohio County,South,3,8.103,34.863,26.915,30.119,16.0,5.5
WV,Pendleton County,South,8,19.041,48.517,17.851,14.592,16.0,3.9
WV,Pleasants County,South,6,12.428,49.62,24.493,13.459,14.0,8.1
WV,Pocahontas County,South,9,15.241,48.386,20.168,16.205,18.0,6.6
WV,Preston County,South,3,16.523,48.388,20.514,14.575,17.0,5.6
WV,Putnam County,South,2,8.042,38.264,28.675,25.02,11.0,4.8
WV,Raleigh County,South,3,15.659,40.106,26.085,18.15,17.0,6.9
WV,Randolph County,South,7,17.198,46.156,18.347,18.3,19.0,5.9
WV,Ritchie County,South,8,18.066,48.305,23.24,10.389,18.0,6.5
WV,Roane County,South,6,21.849,45.459,21.008,11.684,22.0,10.1
WV,Summers County,South,6,17.191,40.957,27.071,14.781,25.0,6.1
WV,Taylor County,South,6,14.098,42.287,25.092,18.523,16.0,5.5
WV,Tucker County,South,8,12.702,50.058,23.034,14.206,16.0,5.3
WV,Tyler County,South,9,12.429,47.057,26.77,13.744,16.0,8.7
WV,Upshur County,South,7,16.125,46.763,18.55,18.562,20.0,7.4
WV,Wayne County,South,2,20.628,41.007,25.486,12.879,22.0,6.5
WV,Webster County,South,9,26.109,46.034,18.676,9.182,30.0,8.3
WV,Wetzel County,South,6,16.947,47.877,24.427,10.749,20.0,9.2
WV,Wirt County,South,3,16.699,48.769,24.879,9.653,18.0,8.7
WV,Wood County,South,3,10.37,37.222,32.147,20.261,17.0,5.7
WV,Wyoming County,South,6,22.639,47.6,21.549,8.212,24.0,10.1
WI,Adams County,Midwest,8,12.696,42.906,31.733,12.665,14.0,6.2
WI,Ashland County,Midwest,7,8.359,34.862,34.566,22.213,15.0,5.6
WI,Barron County,Midwest,6,10.081,38.703,33.002,18.214,11.0,4.7
WI,Bayfield County,Midwest,8,5.498,29.965,35.306,29.231,12.0,7.1
WI,Brown County,Midwest,2,8.602,31.272,31.882,28.244,10.0,3.7
WI,Buffalo County,Midwest,8,8.471,42.049,31.287,18.192,11.0,4.6
WI,Burnett County,Midwest,8,7.908,39.323,34.249,18.52,14.0,6.2
WI,Calumet County,Midwest,3,7.361,32.266,31.67,28.703,5.0,3.3
WI,Chippewa County,Midwest,3,7.88,37.8,35.042,19.278,12.0,4.4
WI,Clark County,Midwest,6,18.376,42.546,27.601,11.477,14.0,4.0
WI,Columbia County,Midwest,2,7.226,35.044,35.054,22.676,8.0,3.7
WI,Crawford County,Midwest,7,9.94,41.807,32.544,15.709,14.0,5.0
WI,Dane County,Midwest,2,4.746,18.356,27.872,49.026,11.0,2.9
WI,Dodge County,Midwest,4,10.956,40.713,32.076,16.255,10.0,3.8
WI,Door County,Midwest,6,6.366,32.509,29.8,31.325,8.0,5.1
WI,Douglas County,Midwest,2,6.428,32.882,37.913,22.778,14.0,5.5
WI,Dunn County,Midwest,6,7.134,34.655,31.584,26.627,13.0,4.2
WI,Eau Claire County,Midwest,3,6.869,26.148,36.232,30.751,13.0,3.5
WI,Florence County,Midwest,9,7.159,38.267,37.074,17.5,12.0,6.2
WI,Fond du Lac County,Midwest,3,8.427,37.901,31.747,21.924,8.0,3.6
WI,Forest County,Midwest,9,13.529,40.018,32.369,14.083,16.0,6.4
WI,Grant County,Midwest,6,8.62,38.608,31.436,21.337,17.0,4.1
WI,Green County,Midwest,2,7.788,37.877,31.647,22.688,8.0,3.4
WI,Green Lake County,Midwest,6,11.402,42.054,28.849,17.694,12.0,5.0
WI,Iowa County,Midwest,2,6.567,36.117,34.279,23.038,9.0,3.6
WI,Iron County,Midwest,9,6.567,34.738,39.037,19.658,14.0,7.7
WI,Jackson County,Midwest,6,11.793,42.272,32.064,13.871,11.0,4.5
WI,Jefferson County,Midwest,4,8.873,35.689,31.967,23.471,9.0,4.0
WI,Juneau County,Midwest,7,13.948,41.762,31.368,12.922,14.0,4.6
WI,Kenosha County,Midwest,1,10.003,32.323,33.028,24.646,13.0,4.8
WI,Kewaunee County,Midwest,2,7.939,42.375,32.785,16.9,8.0,3.8
WI,La Crosse County,Midwest,3,5.475,26.396,35.659,32.47,13.0,3.7
WI,Lafayette County,Midwest,8,10.123,40.503,31.711,17.663,12.0,3.3
WI,Langlade County,Midwest,6,10.125,42.171,31.653,16.051,14.0,5.3
WI,Lincoln County,Midwest,6,9.7,39.593,34.746,15.961,10.0,4.5
WI,Manitowoc County,Midwest,4,9.1,40.504,30.736,19.659,9.0,4.5
WI,Marathon County,Midwest,3,8.852,36.238,30.971,23.939,10.0,3.7
WI,Marinette County,Midwest,6,8.627,43.093,33.772,14.508,12.0,5.6
WI,Marquette County,Midwest,8,11.511,42.825,31.901,13.762,12.0,5.2
WI,Menominee County,Midwest,8,10.686,41.986,30.861,16.467,27.0,7.8
WI,Milwaukee County,Midwest,1,13.093,27.917,29.242,29.748,20.0,5.1
WI,Monroe County,Midwest,6,9.793,38.799,33.23,18.179,12.0,4.0
WI,Oconto County,Midwest,2,9.607,43.958,30.24,16.195,9.0,4.6
WI,Oneida County,Midwest,7,7.965,33.258,32.529,26.248,10.0,5.0
WI,Outagamie County,Midwest,3,6.471,33.672,32.071,27.785,8.0,3.6
WI,Ozaukee County,Midwest,1,3.651,21.935,27.75,46.664,5.0,3.5
WI,Pepin County,Midwest,8,9.134,42.264,30.257,18.345,12.0,3.9
WI,Pierce County,Midwest,1,5.315,33.702,33.166,27.817,8.0,4.2
WI,Polk County,Midwest,6,7.21,39.08,34.11,19.6,10.0,4.7
WI,Portage County,Midwest,4,6.784,32.697,30.214,30.305,12.0,3.9
WI,Price County,Midwest,9,9.704,41.069,33.016,16.211,11.0,4.4
WI,Racine County,Midwest,3,11.17,31.443,33.414,23.972,14.0,5.1
WI,Richland County,Midwest,6,10.652,41.355,30.151,17.842,13.0,3.8
WI,Rock County,Midwest,3,10.591,36.488,32.155,20.766,13.0,4.6
WI,Rusk County,Midwest,6,12.513,42.843,29.853,14.79,14.0,5.3
WI,St. Croix County,Midwest,1,4.243,26.834,35.524,33.399,6.0,3.9
WI,Sauk County,Midwest,4,9.112,36.615,31.95,22.323,10.0,3.7
WI,Sawyer County,Midwest,7,8.902,34.755,34.209,22.134,15.0,6.5
WI,Shawano County,Midwest,6,9.364,45.019,30.019,15.598,12.0,4.3
WI,Sheboygan County,Midwest,3,8.367,36.933,31.078,23.622,7.0,3.5
WI,Taylor County,Midwest,6,12.359,46.137,28.042,13.462,12.0,4.3
WI,Trempealeau County,Midwest,6,10.58,39.329,30.838,19.253,8.0,3.8
WI,Vernon County,Midwest,6,11.938,37.974,28.873,21.215,17.0,3.7
WI,Vilas County,Midwest,9,7.548,31.159,34.481,26.812,13.0,5.8
WI,Walworth County,Midwest,4,9.075,31.629,31.478,27.818,11.0,4.1
WI,Washburn County,Midwest,7,8.246,37.874,32.311,21.569,13.0,5.2
WI,Washington County,Midwest,1,6.073,30.442,34.063,29.422,6.0,3.5
WI,Waukesha County,Midwest,1,4.116,24.173,30.087,41.623,5.0,3.6
WI,Waupaca County,Midwest,6,9.145,43.062,30.128,17.664,11.0,4.1
WI,Waushara County,Midwest,6,13.761,41.768,29.386,15.085,14.0,5.2
WI,Winnebago County,Midwest,3,7.894,33.979,31.24,26.887,12.0,3.7
WI,Wood County,Midwest,4,7.658,38.891,33.068,20.383,10.0,5.0
WY,Albany County,West,4,4.21,16.753,31.174,47.863,17.0,3.2
WY,Big Horn County,West,9,10.418,29.886,40.39,19.306,11.0,4.9
WY,Campbell County,West,5,8.33,34.868,37.738,19.064,8.0,7.1
WY,Carbon County,West,7,9.58,34.778,35.324,20.318,12.0,4.6
WY,Converse County,West,6,9.758,37.873,36.837,15.532,9.0,6.2
WY,Crook County,West,9,6.065,32.557,40.012,21.366,8.0,4.5
