state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,unemployment,poverty_log,less_than_high_school_log,high_school_diploma_log,college/associate_degree_log,unemployment_log,RUCC_reduced,region_reduced
OR,Umatilla County,West,4,17.392,28.984,38.059,5.3,2.772588722239781,2.8560103303788535,3.3667439535927763,3.6391375872190967,1.667706820558076,4-9,West
OR,Union County,West,7,7.356,33.638000000000005,35.75,5.9,2.772588722239781,1.9955163067420747,3.5156563803052414,3.5765502691400166,1.7749523509116738,4-9,West
OR,Wallowa County,West,9,6.752999999999999,32.506,35.591,6.7,2.7080502011022096,1.9099868505927047,3.4814246876809842,3.5720927969076413,1.9021075263969205,4-9,West
OR,Wasco County,West,6,14.174000000000001,29.965999999999998,37.309,4.8,2.6390573296152584,2.6514093003880643,3.400063405620952,3.619234584408047,1.5686159179138452,4-9,West
OR,Washington County,West,1,9.175,18.581,31.044,4.1,2.19722457733622,2.216482393940634,2.9221395532506174,3.4354055529918925,1.410986973710262,1,West
OR,Wheeler County,West,9,8.392000000000001,38.024,36.626,4.2,2.9957322735539913,2.127278871093996,3.638217539311708,3.600758370718757,1.4350845252893227,4-9,West
OR,Yamhill County,West,1,12.037,28.048000000000002,35.413000000000004,4.6,2.4849066497880004,2.487985239397598,3.3339173281788788,3.5670789843651125,1.5260563034950492,1,West
PA,Adams County,Northeast,3,12.208,41.865,24.06,4.0,2.19722457733622,2.5020914745421012,3.734450155656395,3.180550710546533,1.3862943611198906,2-3,Northeast_Midwest
PA,Allegheny County,Northeast,1,6.132000000000001,28.923000000000002,25.875,5.2,2.4849066497880004,1.8135209610095677,3.364637126350353,3.253277251585533,1.6486586255873816,1,Northeast_Midwest
PA,Armstrong County,Northeast,1,10.9,48.836999999999996,24.759,7.5,2.6390573296152584,2.388762789235098,3.8884882222944825,3.209189059278657,2.0149030205422647,1,Northeast_Midwest
PA,Beaver County,Northeast,1,8.068,39.113,29.416,6.2,2.302585092994046,2.0879056200919655,3.6664548925502354,3.381538743998971,1.824549292051046,1,Northeast_Midwest
PA,Bedford County,Northeast,6,13.343,50.799,22.095,5.9,2.6390573296152584,2.5909919027602837,3.9278766693513134,3.095351338582703,1.7749523509116738,4-9,Northeast_Midwest
PA,Berks County,Northeast,2,14.468,38.068000000000005,23.846,5.0,2.5649493574615367,2.6719393140898515,3.639374034210097,3.17161648838394,1.6094379124341003,2-3,Northeast_Midwest
PA,Blair County,Northeast,3,9.326,48.13,23.01,5.3,2.6390573296152584,2.2328061983861294,3.873905683315018,3.1359289040472746,1.667706820558076,2-3,Northeast_Midwest
PA,Bradford County,Northeast,6,11.147,48.266000000000005,22.905,6.5,2.4849066497880004,2.4111704034074863,3.876727379033422,3.1313552273387053,1.8718021769015913,4-9,Northeast_Midwest
PA,Bucks County,Northeast,1,6.433,30.174,25.044,4.6,1.9459101490553128,1.8614409924288633,3.406980626417883,3.220634277883064,1.5260563034950492,1,Northeast_Midwest
PA,Butler County,Northeast,1,6.4879999999999995,34.179,26.043000000000003,5.1,1.9459101490553128,1.8699543168131116,3.5316114203840883,3.259749018077781,1.62924053973028,1,Northeast_Midwest
PA,Cambria County,Northeast,3,9.527000000000001,45.533,24.719,6.8,2.772588722239781,2.2541298727246426,3.818437337797567,3.2075721786968088,1.916922612182061,2-3,Northeast_Midwest
PA,Cameron County,Northeast,7,12.83,45.87,25.715999999999998,7.3,2.6390573296152584,2.551786178627545,3.8258113086090804,3.2471133662794402,1.9878743481543455,4-9,Northeast_Midwest
PA,Carbon County,Northeast,2,10.775,46.70399999999999,26.545,6.0,2.5649493574615367,2.3772286359898116,3.843829814111759,3.278841406035635,1.791759469228055,2-3,Northeast_Midwest
PA,Centre County,Northeast,3,6.7,31.144000000000002,19.761,4.2,2.8332133440562166,1.9021075263969205,3.4386216103081546,2.9837102983266655,1.4350845252893227,2-3,Northeast_Midwest
PA,Chester County,Northeast,1,7.045,22.479,20.243,3.9,1.9459101490553128,1.9523181453506435,3.112581540050283,3.00780905477944,1.3609765531356006,1,Northeast_Midwest
PA,Clarion County,Northeast,6,11.485999999999999,46.093,21.548000000000002,6.2,2.7080502011022096,2.4411289024421046,3.830661094655376,3.0702830048182874,1.824549292051046,4-9,Northeast_Midwest
PA,Clearfield County,Northeast,4,12.887,50.762,23.131999999999998,7.3,2.6390573296152584,2.556219051306254,3.9271480431732146,3.1412169402959718,1.9878743481543455,4-9,Northeast_Midwest
PA,Clinton County,Northeast,4,12.366,46.00899999999999,24.133000000000003,7.1,2.8903717578961645,2.5149507711363768,3.8288370295256176,3.1835801984734764,1.9600947840472698,4-9,Northeast_Midwest
PA,Columbia County,Northeast,3,11.026,44.615,22.999000000000002,5.5,2.6390573296152584,2.4002561201674917,3.798070125352115,3.1354507367230733,1.7047480922384253,2-3,Northeast_Midwest
PA,Crawford County,Northeast,4,11.679,44.875,22.814,6.0,2.6390573296152584,2.4577923572964284,3.803880846808443,3.1273743826057063,1.791759469228055,4-9,Northeast_Midwest
PA,Cumberland County,Northeast,2,8.629,33.891,23.837,4.1,2.079441541679836,2.15512862352617,3.523149492412901,3.1712389953525926,1.410986973710262,2-3,Northeast_Midwest
PA,Dauphin County,Northeast,2,10.921,33.994,25.76,4.8,2.3978952727983707,2.3906875412155912,3.5261840384551597,3.248822901236153,1.5686159179138452,2-3,Northeast_Midwest
PA,Delaware County,Northeast,1,7.597,31.579,24.04,4.9,2.3978952727983707,2.0277534325210844,3.452492342714984,3.179719109667007,1.589235205116581,1,Northeast_Midwest
PA,Elk County,Northeast,7,8.456,48.783,24.987,5.5,2.302585092994046,2.1348762485679367,3.887381891511695,3.2183556896213132,1.7047480922384253,4-9,Northeast_Midwest
PA,Erie County,Northeast,2,8.93,39.801,24.305999999999997,6.5,2.772588722239781,2.189416394888408,3.6838920376028894,3.190723233448608,1.8718021769015913,2-3,Northeast_Midwest
PA,Fayette County,Northeast,1,12.636,50.401,22.229,8.1,2.8903717578961645,2.5365498829398385,3.9200110161503288,3.1013977427087727,2.0918640616783932,1,Northeast_Midwest
PA,Forest County,Northeast,9,19.215,54.641999999999996,17.844,7.9,3.218875824868201,2.955691224016807,4.000802817813736,2.8816673172660185,2.066862759472976,4-9,Northeast_Midwest
PA,Franklin County,Northeast,3,13.455,43.13,23.36,5.2,2.19722457733622,2.5993507841788692,3.764218810659752,3.151025157960026,1.6486586255873816,2-3,Northeast_Midwest
PA,Fulton County,Northeast,8,13.020999999999999,52.383,21.219,6.3,2.3978952727983707,2.566563438746591,3.9585821112081003,3.0548970067219625,1.840549633397487,4-9,Northeast_Midwest
PA,Greene County,Northeast,6,13.277000000000001,47.706,21.686,7.7,2.772588722239781,2.586033214913765,3.8650571761474013,3.07666689104999,2.0412203288596382,4-9,Northeast_Midwest
PA,Huntingdon County,Northeast,6,11.394,51.161,22.733,7.0,2.6390573296152584,2.433086901058204,3.9349775230403305,3.1238176133172093,1.9459101490553132,4-9,Northeast_Midwest
PA,Indiana County,Northeast,4,11.046,44.06399999999999,22.736,7.3,2.9957322735539913,2.402068371478996,3.785643122546244,3.123949571354745,1.9878743481543455,4-9,Northeast_Midwest
PA,Jefferson County,Northeast,7,10.919,51.282,22.97,6.8,2.5649493574615367,2.390504391031929,3.9373398134119357,3.134189016701007,1.916922612182061,4-9,Northeast_Midwest
PA,Juniata County,Northeast,6,17.641,51.376999999999995,17.67,5.4,2.302585092994046,2.870225738314269,3.9391906014990568,2.871868286331605,1.6863989535702288,4-9,Northeast_Midwest
PA,Lackawanna County,Northeast,2,9.965,37.614000000000004,26.320999999999998,5.7,2.6390573296152584,2.299078953664758,3.6273763215198866,3.270367099656338,1.7404661748405046,2-3,Northeast_Midwest
PA,Lancaster County,Northeast,2,15.399000000000001,37.352,21.598000000000003,4.1,2.3978952727983707,2.7343025722462757,3.6203864576686358,3.0726007178105683,1.410986973710262,2-3,Northeast_Midwest
PA,Lawrence County,Northeast,4,10.492,44.316,24.864,6.7,2.6390573296152584,2.3506130620046273,3.7913457856584265,3.213420974185237,1.9021075263969205,4-9,Northeast_Midwest
PA,Lebanon County,Northeast,3,13.968,43.323,22.85,4.5,2.302585092994046,2.6367689990972463,3.768683671812538,3.128951117340214,1.5040773967762742,2-3,Northeast_Midwest
PA,Lehigh County,Northeast,2,11.935,33.330999999999996,25.826999999999998,5.3,2.6390573296152584,2.4794752597907936,3.506487894869867,3.251420456343927,1.667706820558076,2-3,Northeast_Midwest
PA,Luzerne County,Northeast,2,10.905999999999999,39.159,27.881999999999998,6.3,2.7080502011022096,2.38931309650387,3.6676302810747625,3.3279813193308962,1.840549633397487,2-3,Northeast_Midwest
PA,Lycoming County,Northeast,3,11.142000000000001,40.213,28.021,6.6,2.7080502011022096,2.410721751598624,3.694190326432513,3.33295422906575,1.8870696490323797,2-3,Northeast_Midwest
PA,McKean County,Northeast,7,10.439,47.89,24.676,6.6,2.8332133440562166,2.3455487924261615,3.868906714354518,3.205831111347392,1.8870696490323797,4-9,Northeast_Midwest
PA,Mercer County,Northeast,2,10.485999999999999,44.138999999999996,23.799,6.0,2.772588722239781,2.350041034150341,3.7873437453839194,3.1696435629879756,1.791759469228055,2-3,Northeast_Midwest
PA,Mifflin County,Northeast,4,16.948,51.132,19.852,5.7,2.7080502011022096,2.8301498327643126,3.9344105243057754,2.9883047577251944,1.7404661748405046,4-9,Northeast_Midwest
PA,Monroe County,Northeast,3,10.45,36.474000000000004,29.523000000000003,6.3,2.4849066497880004,2.34660197841082,3.5965996779946408,3.3851696205849584,1.840549633397487,2-3,Northeast_Midwest
PA,Montgomery County,Northeast,1,6.097,24.561999999999998,21.884,4.1,1.791759469228055,1.807796846925679,3.2012005331881923,3.0857557762015797,1.410986973710262,1,Northeast_Midwest
PA,Montour County,Northeast,3,10.154,41.485,19.867,4.3,2.3978952727983707,2.3178677165252024,3.725331916116249,2.9890600637859266,1.4586150226995167,2-3,Northeast_Midwest
PA,Northampton County,Northeast,2,9.577,35.138000000000005,27.410999999999998,5.2,2.19722457733622,2.2593643905394822,3.5592831659428628,3.310944392684593,1.6486586255873816,2-3,Northeast_Midwest
PA,Northumberland County,Northeast,4,14.181,50.222,20.576,6.2,2.7080502011022096,2.6519030404792088,3.9164531777074614,3.024125348055209,1.824549292051046,4-9,Northeast_Midwest
PA,Perry County,Northeast,2,11.734000000000002,46.232,25.689,4.6,2.19722457733622,2.4624906105036684,3.833672199015477,3.2460628847121646,1.5260563034950492,2-3,Northeast_Midwest
PA,Philadelphia County,Northeast,1,17.391,33.508,22.750999999999998,6.8,3.218875824868201,2.8559528310257054,3.5117842162915633,3.124609100474877,1.916922612182061,1,Northeast_Midwest
PA,Pike County,Northeast,1,9.254,34.931999999999995,30.518,6.4,2.302585092994046,2.225055890484808,3.5534033145514865,3.418316673469544,1.8562979903656263,1,Northeast_Midwest
PA,Potter County,Northeast,9,12.5,47.865,24.586,7.8,2.6390573296152584,2.5257286443082556,3.8683845483983164,3.2021771752451493,2.0541237336955462,4-9,Northeast_Midwest
PA,Schuylkill County,Northeast,4,12.114,47.678999999999995,24.891,6.2,2.5649493574615367,2.4943618085587556,3.864491049382792,3.214506292350258,1.824549292051046,4-9,Northeast_Midwest
PA,Snyder County,Northeast,7,17.11,45.483000000000004,20.729,4.7,2.5649493574615367,2.839663087904102,3.8173386297675544,3.031533686017374,1.547562508716013,4-9,Northeast_Midwest
PA,Somerset County,Northeast,4,12.857000000000001,49.152,22.524,7.2,2.6390573296152584,2.553888410102112,3.894917537525207,3.114581407392372,1.9740810260220096,4-9,Northeast_Midwest
PA,Sullivan County,Northeast,8,10.958,49.196999999999996,24.334,7.1,2.5649493574615367,2.394069783116224,3.8958326460294184,3.191874549365257,1.9600947840472698,4-9,Northeast_Midwest
PA,Susquehanna County,Northeast,6,11.105,46.574,25.573,5.7,2.5649493574615367,2.4073954573463907,3.841042445511044,3.24153710741128,1.7404661748405046,4-9,Northeast_Midwest
PA,Tioga County,Northeast,6,10.913,44.114,24.486,7.1,2.5649493574615367,2.389954739130953,3.786777192390396,3.198101525651724,1.9600947840472698,4-9,Northeast_Midwest
PA,Union County,Northeast,4,14.832,40.949,22.076999999999998,4.8,2.4849066497880004,2.6967870088234993,3.7123273899764846,3.0945363426125714,1.5686159179138452,4-9,Northeast_Midwest
PA,Venango County,Northeast,4,11.094000000000001,49.266999999999996,23.129,7.3,2.7080502011022096,2.406404421633043,3.897254485722968,3.141087241413362,1.9878743481543455,4-9,Northeast_Midwest
PA,Warren County,Northeast,6,8.789,46.597,26.186999999999998,5.5,2.7080502011022096,2.173500939582508,3.841536161376865,3.2652631044213223,1.7047480922384253,4-9,Northeast_Midwest
PA,Washington County,Northeast,1,8.246,38.841,24.776,6.1,2.302585092994046,2.109728234284708,3.65947638974462,3.2098754426709015,1.8082887711792655,1,Northeast_Midwest
PA,Wayne County,Northeast,6,10.122,43.114,26.250999999999998,5.7,2.6390573296152584,2.3147112727918864,3.763847770351242,3.2677040835501225,1.7404661748405046,4-9,Northeast_Midwest
PA,Westmoreland County,Northeast,1,6.976,38.525999999999996,27.592,5.9,2.302585092994046,1.9424756866066786,3.6513333380399664,3.31752587563454,1.7749523509116738,1,Northeast_Midwest
PA,Wyoming County,Northeast,2,8.354,47.868,25.178,6.2,2.3978952727983707,2.1227404660749833,3.86844722271127,3.2259705973440678,1.824549292051046,2-3,Northeast_Midwest
PA,York County,Northeast,2,11.463,40.611,24.81,4.6,2.302585092994046,2.4391244571328725,3.7040389658717587,3.21124679770371,1.5260563034950492,2-3,Northeast_Midwest
RI,Bristol County,Northeast,1,9.642999999999999,20.864,23.084,4.6,2.079441541679836,2.2662322635282472,3.0380251857442424,3.13913973684872,1.5260563034950492,1,Northeast_Midwest
RI,Kent County,Northeast,1,8.604,28.474,31.093000000000004,4.7,2.302585092994046,2.1522272114054837,3.348991390191554,3.436982713464945,1.547562508716013,1,Northeast_Midwest
RI,Newport County,Northeast,1,6.915,22.851999999999997,24.725,4.7,2.19722457733622,1.9336929651167216,3.129038640862216,3.207814877508776,1.547562508716013,1,Northeast_Midwest
RI,Providence County,Northeast,1,16.758,29.639,26.339000000000002,5.5,2.772588722239781,2.818875756191095,3.3890910616671075,3.27105073052231,1.7047480922384253,1,Northeast_Midwest
RI,Washington County,Northeast,1,6.457000000000001,22.935,26.024,4.8,2.302585092994046,1.86516481364433,3.1326641280491354,3.2590191891710503,1.5686159179138452,1,Northeast_Midwest
SC,Abbeville County,South,6,21.743000000000002,35.153,29.361,5.5,2.7080502011022096,3.079291866652922,3.5597099631210987,3.3796672631117923,1.7047480922384253,4-9,South
SC,Aiken County,South,2,14.519,30.974,29.193,5.0,2.8332133440562166,2.675458136501551,3.4331481428939825,3.373928954507962,1.6094379124341003,2-3,South
SC,Allendale County,South,6,25.423000000000002,40.685,24.064,8.5,3.6375861597263857,3.235654276107019,3.7058594741486206,3.1807169477674293,2.1400661634962708,4-9,South
SC,Anderson County,South,2,16.077,31.891,32.013000000000005,4.6,2.7080502011022096,2.777389679180823,3.462323838322732,3.4661420703025376,1.5260563034950492,2-3,South
SC,Bamberg County,South,7,22.451,28.573,29.85,9.0,3.332204510175204,3.1113351566260783,3.352462215980279,3.396184839838611,2.1972245773362196,4-9,South
SC,Barnwell County,South,6,20.447,35.32,31.013,7.3,3.1354942159291497,3.017836172460917,3.564449375735759,3.4344064714191904,1.9878743481543455,4-9,South
SC,Beaufort County,South,3,7.557,22.74,30.095,4.8,2.302585092994046,2.022474286038583,3.12412548832239,3.404359044999734,1.5686159179138452,2-3,South
SC,Berkeley County,South,2,11.821,30.503,34.701,4.6,2.4849066497880004,2.46987761076824,3.4178250394320115,3.546768504981374,1.5260563034950492,2-3,South
SC,Calhoun County,South,2,16.118,38.619,28.296999999999997,6.2,2.772588722239781,2.7799366599023196,3.653744383345607,3.3427557919629076,1.824549292051046,2-3,South
SC,Charleston County,South,2,9.775,21.7,27.383000000000003,4.1,2.7080502011022096,2.2798281058714296,3.077312260546414,3.309922382886543,1.410986973710262,2-3,South
SC,Cherokee County,South,4,21.758000000000003,36.431,25.843000000000004,5.9,2.9444389791664403,3.079981505998891,3.595420060547656,3.252039771246633,1.7749523509116738,4-9,South
SC,Chester County,South,1,20.395,37.125,28.073,7.2,2.9957322735539913,3.015289772769522,3.6142905971228636,3.334808260330967,1.9740810260220096,1,South
SC,Chesterfield County,South,6,23.414,41.038999999999994,24.031999999999996,5.0,3.0445224377234235,3.1533341340574808,3.714522834093912,3.179386275581724,1.6094379124341003,4-9,South
SC,Clarendon County,South,6,20.513,36.457,28.055,6.6,3.218875824868201,3.0210588315,3.596133483912346,3.334166869202935,1.8870696490323797,4-9,South
SC,Colleton County,South,6,16.438,37.718,30.526999999999997,5.6,3.1354942159291497,2.799595727726308,3.6301374340901735,3.4186115379159427,1.7227665977411035,4-9,South
SC,Darlington County,South,3,19.113,35.867,27.892,6.2,3.0445224377234235,2.950368731802461,3.579817652696686,3.3283399093587644,1.824549292051046,2-3,South
SC,Dillon County,South,6,27.223000000000003,36.18,27.011999999999997,6.7,3.258096538021482,3.3040622042289236,3.588506479967149,3.2962812117125955,1.9021075263969205,4-9,South
SC,Dorchester County,South,2,10.146,28.015,35.485,4.6,2.302585092994046,2.3170795391444985,3.332740081017248,3.5691100719769464,1.5260563034950492,2-3,South
SC,Edgefield County,South,2,19.687,35.525,26.171999999999997,5.6,2.8903717578961645,2.9799585194379503,3.5702366739831644,3.2646901370074923,1.7227665977411035,2-3,South
SC,Fairfield County,South,2,17.869,38.709,26.063000000000002,7.2,3.0445224377234235,2.8830673678965244,3.656072131137819,3.2605166840272752,1.9740810260220096,2-3,South
SC,Florence County,South,3,15.251,33.217,29.133000000000003,5.2,2.8903717578961645,2.7246450746740467,3.5030617930632726,3.371871552280327,1.6486586255873816,2-3,South
SC,Georgetown County,South,4,13.985,29.46,30.443,6.8,2.7080502011022096,2.637985326653923,3.3830334110344844,3.415856082670815,1.916922612182061,4-9,South
SC,Greenville County,South,2,13.112,25.316,28.691,4.2,2.3978952727983707,2.5735278414415284,3.231436606913059,3.356583484736136,1.4350845252893227,2-3,South
SC,Greenwood County,South,4,17.511,29.35,29.601,5.2,3.0910424533583165,2.8628292548897636,3.3792925462741055,3.3878081445431394,1.6486586255873816,4-9,South
SC,Hampton County,South,6,20.094,42.17100000000001,26.678,5.8,3.0910424533583165,3.000421263040123,3.7417327810177388,3.2838392557188523,1.7578579175523736,4-9,South
SC,Horry County,South,2,11.46,31.808000000000003,34.123000000000005,5.8,2.7080502011022096,2.4388627112865935,3.4597178304741636,3.5299716437289965,1.7578579175523736,2-3,South
SC,Jasper County,South,3,21.578000000000003,36.046,27.849,4.3,3.0445224377234235,3.0716742771291483,3.5847959005706134,3.326797059085905,1.4586150226995167,2-3,South
SC,Kershaw County,South,2,14.075,35.949,29.371,5.2,2.772588722239781,2.644400174025754,3.5821012673684893,3.380007792979552,1.6486586255873816,2-3,South
SC,Lancaster County,South,1,15.769,33.341,27.596,5.3,2.5649493574615367,2.7580459874234498,3.5067878708740365,3.317670834683862,1.667706820558076,1,South
SC,Laurens County,South,2,20.561999999999998,34.715,30.570999999999998,5.2,2.8903717578961645,3.0234447121205266,3.547171870205237,3.4200518471766865,1.6486586255873816,2-3,South
SC,Lee County,South,6,22.42,42.373999999999995,24.726999999999997,7.0,3.332204510175204,3.109953417644014,3.746534966602099,3.2078957640250376,1.9459101490553132,4-9,South
SC,Lexington County,South,2,10.817,28.654,30.665,4.1,2.4849066497880004,2.3811189706481524,3.3552930494711806,3.423121939077947,1.410986973710262,2-3,South
SC,McCormick County,South,8,19.176,30.511,31.663,5.5,2.8903717578961645,2.953659497132083,3.418087274330423,3.4551488067546283,1.7047480922384253,4-9,South
SC,Marion County,South,6,20.105,36.692,26.929000000000002,8.7,3.218875824868201,3.000968540349237,3.602558747647409,3.2932037728254713,2.163323025660538,4-9,South
SC,Marlboro County,South,6,25.51,40.722,25.337,8.4,3.332204510175204,3.23907053215372,3.7067684869496764,3.2322657779869606,2.128231705849268,4-9,South
SC,Newberry County,South,6,21.949,35.552,26.195,4.4,2.9444389791664403,3.088721580396819,3.5709964134572196,3.265568552860183,1.4816045409242156,4-9,South
SC,Oconee County,South,4,16.301,31.433000000000003,28.75,5.1,2.7080502011022096,2.7912264556241526,3.447858296461204,3.3586377672433594,1.62924053973028,4-9,South
SC,Orangeburg County,South,4,15.747,33.998000000000005,30.261,8.8,3.1354942159291497,2.7566498709382725,3.526301699356578,3.409859754740808,2.174751721484161,4-9,South
SC,Pickens County,South,2,15.777999999999999,31.423000000000002,29.2,5.0,2.7080502011022096,2.7586165646728977,3.4475401088551085,3.374168709274236,1.6094379124341003,2-3,South
SC,Richland County,South,2,9.39,22.445999999999998,30.654,4.8,2.772588722239781,2.2396452932201716,3.111112424594064,3.422763159576716,1.5686159179138452,2-3,South
SC,Saluda County,South,2,21.909000000000002,36.828,24.66,4.5,2.8332133440562166,3.0868975113060824,3.6062584254255996,3.2051824977361982,1.5040773967762742,2-3,South
SC,Spartanburg County,South,2,16.352999999999998,29.82,30.999000000000002,4.7,2.772588722239781,2.7944113667502535,3.3951793093365925,3.433954945900328,1.547562508716013,2-3,South
SC,Sumter County,South,3,17.268,29.595,34.102,5.8,2.9957322735539913,2.8488550776932313,3.387605428142688,3.5293560335959597,1.7578579175523736,2-3,South
SC,Union County,South,2,20.249000000000002,39.198,28.168000000000003,6.2,3.0445224377234235,3.0081054096171322,3.6686257250866685,3.3381865818527516,1.824549292051046,2-3,South
SC,Williamsburg County,South,6,20.729,40.441,26.358,7.7,3.4011973816621555,3.031533686017374,3.699844121838626,3.2717718342216977,2.0412203288596382,4-9,South
SC,York County,South,1,11.526,27.415,31.553,4.6,2.3978952727983707,2.4446053530144747,3.311090308856012,3.4516686716299576,1.5260563034950492,1,South
SD,Aurora County,Midwest,9,11.41,36.039,31.925,2.2,2.302585092994046,2.4344901638739844,3.584601685407348,3.463389401918603,0.7884573603642703,4-9,Northeast_Midwest
SD,Beadle County,Midwest,7,16.609,32.531,30.52,2.6,2.6390573296152584,2.8099447171168617,3.4821934808673656,3.4183822064162563,0.9555114450274363,4-9,Northeast_Midwest
SD,Bennett County,Midwest,9,21.072,30.697,30.436999999999998,3.9,3.5263605246161616,3.0479451450009254,3.4241649299485473,3.4156589736031595,1.3609765531356006,4-9,Northeast_Midwest
SD,Bon Homme County,Midwest,9,11.017999999999999,38.632,32.025,2.7,2.7080502011022096,2.3995302990505247,3.6540809485712407,3.466516847782798,0.9932517730102834,4-9,Northeast_Midwest
SD,Brookings County,Midwest,5,4.3260000000000005,26.456,28.265,2.8,2.6390573296152584,1.4646433275308672,3.2754829756794916,3.341624290127254,1.0296194171811581,4-9,Northeast_Midwest
SD,Brown County,Midwest,5,7.76,32.751999999999995,31.564,2.7,2.3978952727983707,2.048982334195127,3.4889640289189336,3.4520172306587886,0.9932517730102834,4-9,Northeast_Midwest
SD,Brule County,Midwest,9,13.797,29.333000000000002,31.268,2.6,2.5649493574615367,2.6244511772258967,3.3787131621091664,3.442595210358084,0.9555114450274363,4-9,Northeast_Midwest
SD,Buffalo County,Midwest,9,22.524,41.358999999999995,28.058000000000003,8.3,3.688879454113936,3.114581407392372,3.7222900519581725,3.3342737962965807,2.1162555148025524,4-9,Northeast_Midwest
SD,Butte County,Midwest,6,8.959,38.111,33.234,3.5,2.6390573296152584,2.1926586136154413,3.6405029543735754,3.5035734482790217,1.252762968495368,4-9,Northeast_Midwest
SD,Campbell County,Midwest,9,9.502,40.498000000000005,26.199,2.9,2.302585092994046,2.2515023027647296,3.7012525901770776,3.2657212420997057,1.0647107369924282,4-9,Northeast_Midwest
SD,Charles Mix County,Midwest,9,11.628,38.023,32.218,3.2,3.0910424533583165,2.4534159826966295,3.6381912397864133,3.472525302575774,1.1631508098056809,4-9,Northeast_Midwest
SD,Clark County,Midwest,9,10.383,39.943000000000005,32.98,3.9,2.4849066497880004,2.3401698533213167,3.6874534378358574,3.4959013171314526,1.3609765531356006,4-9,Northeast_Midwest
SD,Clay County,Midwest,6,5.162999999999999,23.776999999999997,23.232,3.0,2.9957322735539913,1.641517805897512,3.1687187268702655,3.1455306386423856,1.0986122886681098,4-9,Northeast_Midwest
SD,Codington County,Midwest,5,8.146,37.738,33.177,3.1,2.4849066497880004,2.097527009226221,3.6306675443655223,3.5018568647613324,1.1314021114911006,4-9,Northeast_Midwest
SD,Corson County,Midwest,9,18.365,34.931999999999995,30.351,4.5,3.6635616461296463,2.9104466792716304,3.5534033145514865,3.412829465891863,1.5040773967762742,4-9,Northeast_Midwest
SD,Custer County,Midwest,3,6.641,29.86,39.0,4.0,2.3978952727983707,1.8932625545585766,3.3965197921110444,3.6635616461296463,1.3862943611198906,2-3,Northeast_Midwest
SD,Davison County,Midwest,7,9.422,27.1,36.833,2.4,2.3978952727983707,2.2430473802778494,3.299533727885655,3.6063941824749928,0.8754687373538999,4-9,Northeast_Midwest
SD,Day County,Midwest,9,11.125,39.159,32.583,4.3,2.6390573296152584,2.409194828052304,3.6676302810747625,3.4837906799660088,1.4586150226995167,4-9,Northeast_Midwest
SD,Deuel County,Midwest,9,8.468,41.35,30.4,4.9,2.302585092994046,2.1362943532726186,3.7220724214697003,3.414442608412176,1.589235205116581,4-9,Northeast_Midwest
SD,Dewey County,Midwest,9,15.085,36.964,33.875,9.0,3.332204510175204,2.7137008726110246,3.609944466025794,3.522677279199865,2.1972245773362196,4-9,Northeast_Midwest
SD,Douglas County,Midwest,9,14.272,36.984,28.118000000000002,2.5,2.3978952727983707,2.6582995758376535,3.6104853866859243,3.336409940657716,0.9162907318741551,4-9,Northeast_Midwest
SD,Edmunds County,Midwest,9,11.123,32.966,32.966,2.3,2.302585092994046,2.409015036609892,3.4954767273091645,3.4954767273091645,0.8329091229351039,4-9,Northeast_Midwest
SD,Fall River County,Midwest,6,6.9079999999999995,32.854,36.289,4.4,2.5649493574615367,1.9326801602844321,3.492073503119008,3.591514665044815,1.4816045409242156,4-9,Northeast_Midwest
SD,Faulk County,Midwest,9,7.801,33.783,32.317,2.7,2.6390573296152584,2.054251930606176,3.519957717382998,3.475593407562508,0.9932517730102834,4-9,Northeast_Midwest
SD,Grant County,Midwest,7,9.843,43.568999999999996,31.98,3.2,2.302585092994046,2.286760542647074,3.7743458882937766,3.4651107074058083,1.1631508098056809,4-9,Northeast_Midwest
SD,Gregory County,Midwest,9,11.794,37.265,31.653000000000002,3.0,2.772588722239781,2.4675909275783123,3.618054548333657,3.454832930828065,1.0986122886681098,4-9,Northeast_Midwest
SD,Haakon County,Midwest,8,9.339,37.696,33.061,2.4,2.3978952727983707,2.2341991801275807,3.6295539880291217,3.4983543399692936,0.8754687373538999,4-9,Northeast_Midwest
SD,Hamlin County,Midwest,9,7.19,44.199,28.131999999999998,3.4,2.302585092994046,1.9726911717329554,3.7887021643933267,3.336907718445772,1.2237754316221157,4-9,Northeast_Midwest
SD,Hand County,Midwest,9,8.246,33.361,35.255,2.1,2.19722457733622,2.109728234284708,3.507387553060459,3.562607363171004,0.7419373447293773,4-9,Northeast_Midwest
SD,Hanson County,Midwest,8,7.827000000000001,36.412,34.37,3.4,2.19722457733622,2.057579294822701,3.5948983906430425,3.5371840908617425,1.2237754316221157,4-9,Northeast_Midwest
SD,Harding County,Midwest,9,7.007000000000001,30.048000000000002,33.254,2.9,2.3978952727983707,1.9469096493883968,3.4027961030258527,3.5041750606181874,1.0647107369924282,4-9,Northeast_Midwest
SD,Hughes County,Midwest,7,8.759,27.851999999999997,30.384,2.4,2.19722457733622,2.170081743180952,3.3269047770803,3.41391615406993,0.8754687373538999,4-9,Northeast_Midwest
